Date,count,CPIAUCSL,ron95,ron97,diesel,UNRATE
2019-05-06,6939.0,255.2826129032258,2.08,2.771428571428572,2.18,3.6
2019-05-07,7582.0,255.27993548387096,2.08,2.757142857142857,2.18,3.6
2019-05-08,8225.0,255.27725806451613,2.08,2.742857142857143,2.18,3.6
2019-05-09,8868.0,255.27458064516128,2.08,2.7285714285714286,2.18,3.6
2019-05-10,9511.0,255.27190322580643,2.08,2.7142857142857144,2.18,3.6
2019-05-11,10154.0,255.2692258064516,2.08,2.7,2.18,3.6
2019-05-12,10797.0,255.2665483870968,2.08,2.697142857142857,2.18,3.6
2019-05-13,11440.0,255.26387096774192,2.08,2.6942857142857144,2.18,3.6
2019-05-14,11465.857142857143,255.2611935483871,2.08,2.691428571428572,2.18,3.6
2019-05-15,11491.714285714286,255.25851612903224,2.08,2.6885714285714286,2.18,3.6
2019-05-16,11517.57142857143,255.25583870967745,2.08,2.685714285714286,2.18,3.6
2019-05-17,11543.42857142857,255.25316129032257,2.08,2.682857142857143,2.18,3.6
2019-05-18,11569.285714285714,255.2504838709677,2.08,2.68,2.18,3.6
2019-05-19,11595.142857142857,255.2478064516129,2.08,2.691428571428572,2.18,3.6
2019-05-20,11621.0,255.2451290322581,2.08,2.702857142857143,2.18,3.6
2019-05-21,13769.142857142857,255.2424516129032,2.08,2.7142857142857144,2.18,3.6
2019-05-22,15917.285714285714,255.2397741935484,2.08,2.725714285714285,2.18,3.6
2019-05-23,18065.42857142857,255.23709677419356,2.08,2.737142857142857,2.18,3.6
2019-05-24,20213.571428571428,255.2344193548387,2.08,2.748571428571428,2.18,3.6
2019-05-25,22361.714285714286,255.23174193548385,2.08,2.76,2.18,3.6
2019-05-26,24509.857142857145,255.22906451612903,2.08,2.741428571428571,2.18,3.6
2019-05-27,26658.0,255.22638709677415,2.08,2.722857142857143,2.18,3.6
2019-05-28,23077.0,255.22370967741932,2.08,2.704285714285714,2.18,3.6
2019-05-29,19496.0,255.2210322580645,2.08,2.685714285714285,2.18,3.6
2019-05-30,15915.0,255.21835483870967,2.08,2.667142857142857,2.18,3.6
2019-05-31,12334.0,255.2156774193548,2.08,2.648571428571429,2.18,3.6
2019-06-01,8753.0,255.213,2.08,2.63,2.18,3.6
2019-06-02,5172.0,255.23263333333333,2.08,2.6142857142857143,2.18,3.6033333333333335
2019-06-03,1591.0,255.25226666666663,2.08,2.5985714285714283,2.18,3.606666666666667
2019-06-04,1879.5714285714284,255.2719,2.08,2.5828571428571427,2.18,3.61
2019-06-05,2168.142857142857,255.2915333333333,2.08,2.567142857142857,2.18,3.613333333333333
2019-06-06,2456.714285714286,255.31116666666665,2.08,2.551428571428572,2.18,3.6166666666666663
2019-06-07,2745.285714285714,255.3308,2.08,2.5357142857142856,2.18,3.62
2019-06-08,3033.8571428571427,255.3504333333333,2.08,2.52,2.18,3.6233333333333335
2019-06-09,3322.428571428572,255.37006666666667,2.08,2.5042857142857144,2.18,3.626666666666667
2019-06-10,3611.0,255.3897,2.08,2.4885714285714284,2.18,3.63
2019-06-11,4306.285714285715,255.4093333333333,2.08,2.472857142857143,2.18,3.633333333333333
2019-06-12,5001.571428571428,255.42896666666667,2.08,2.4571428571428573,2.18,3.6366666666666663
2019-06-13,5696.857142857143,255.4486,2.08,2.4414285714285717,2.18,3.64
2019-06-14,6392.142857142857,255.46823333333333,2.08,2.4257142857142857,2.18,3.6433333333333335
2019-06-15,7087.428571428572,255.48786666666663,2.08,2.41,2.18,3.646666666666667
2019-06-16,7782.714285714286,255.5075,2.08,2.4057142857142857,2.18,3.65
2019-06-17,8478.0,255.52713333333327,2.08,2.401428571428572,2.18,3.653333333333333
2019-06-18,10722.285714285714,255.54676666666663,2.08,2.397142857142857,2.18,3.6566666666666663
2019-06-19,12966.571428571428,255.5664,2.08,2.392857142857143,2.18,3.66
2019-06-20,15210.857142857143,255.5860333333333,2.08,2.3885714285714283,2.18,3.6633333333333336
2019-06-21,17455.142857142855,255.60566666666665,2.08,2.3842857142857143,2.18,3.666666666666667
2019-06-22,19699.42857142857,255.6253,2.08,2.38,2.18,3.67
2019-06-23,21943.714285714286,255.6449333333333,2.08,2.395714285714285,2.18,3.673333333333333
2019-06-24,24188.0,255.66456666666667,2.08,2.4114285714285715,2.18,3.6766666666666663
2019-06-25,21309.285714285717,255.6842,2.08,2.427142857142857,2.18,3.68
2019-06-26,18430.571428571428,255.7038333333333,2.08,2.442857142857143,2.18,3.6833333333333336
2019-06-27,15551.857142857143,255.72346666666667,2.08,2.4585714285714286,2.18,3.686666666666667
2019-06-28,12673.142857142857,255.7431,2.08,2.474285714285714,2.18,3.69
2019-06-29,9794.42857142857,255.76273333333333,2.08,2.49,2.18,3.693333333333333
2019-06-30,6915.714285714286,255.78236666666663,2.08,2.495714285714286,2.18,3.6966666666666663
2019-07-01,4037.0,255.802,2.08,2.501428571428572,2.18,3.7
2019-07-02,4478.142857142857,255.80954838709675,2.08,2.507142857142857,2.18,3.696774193548387
2019-07-03,4919.285714285715,255.81709677419357,2.08,2.512857142857143,2.18,3.6935483870967754
2019-07-04,5360.428571428572,255.8246451612903,2.08,2.5185714285714287,2.18,3.6903225806451614
2019-07-05,5801.571428571428,255.8321935483871,2.08,2.524285714285714,2.18,3.6870967741935488
2019-07-06,6242.714285714286,255.83974193548383,2.08,2.53,2.18,3.683870967741936
2019-07-07,6683.857142857143,255.84729032258065,2.08,2.5357142857142856,2.18,3.6806451612903226
2019-07-08,7125.0,255.8548387096774,2.08,2.541428571428572,2.18,3.67741935483871
2019-07-09,7768.857142857143,255.8623870967742,2.08,2.547142857142857,2.18,3.674193548387097
2019-07-10,8412.714285714286,255.86993548387096,2.08,2.5528571428571425,2.18,3.670967741935484
2019-07-11,9056.57142857143,255.87748387096772,2.08,2.5585714285714283,2.18,3.667741935483871
2019-07-12,9700.428571428572,255.8850322580645,2.08,2.564285714285714,2.18,3.664516129032258
2019-07-13,10344.285714285714,255.89258064516127,2.08,2.57,2.18,3.6612903225806455
2019-07-14,10988.142857142857,255.9001290322581,2.08,2.584285714285714,2.18,3.658064516129032
2019-07-15,11632.0,255.90767741935483,2.08,2.5985714285714283,2.18,3.6548387096774193
2019-07-16,12116.42857142857,255.9152258064516,2.08,2.6128571428571425,2.18,3.651612903225807
2019-07-17,12600.857142857143,255.9227741935484,2.08,2.627142857142857,2.18,3.6483870967741936
2019-07-18,13085.285714285714,255.9303225806452,2.08,2.6414285714285715,2.18,3.645161290322581
2019-07-19,13569.714285714286,255.93787096774196,2.08,2.6557142857142857,2.18,3.641935483870968
2019-07-20,14054.142857142857,255.94541935483872,2.08,2.67,2.18,3.638709677419355
2019-07-21,14538.571428571428,255.95296774193548,2.08,2.6542857142857144,2.18,3.635483870967742
2019-07-22,15023.0,255.96051612903224,2.08,2.6385714285714283,2.18,3.632258064516129
2019-07-23,14646.285714285714,255.96806451612903,2.08,2.6228571428571428,2.18,3.629032258064516
2019-07-24,14269.57142857143,255.9756129032258,2.08,2.607142857142857,2.18,3.625806451612904
2019-07-25,13892.857142857143,255.98316129032256,2.08,2.591428571428572,2.18,3.6225806451612894
2019-07-26,13516.142857142857,255.99070967741932,2.08,2.5757142857142856,2.18,3.6193548387096777
2019-07-27,13139.42857142857,255.9982580645161,2.08,2.56,2.18,3.6161290322580646
2019-07-28,12762.714285714286,256.0058064516129,2.08,2.5571428571428574,2.18,3.612903225806452
2019-07-29,12386.0,256.0133548387097,2.08,2.5542857142857143,2.18,3.609677419354839
2019-07-30,11595.57142857143,256.0209032258065,2.08,2.551428571428572,2.18,3.606451612903226
2019-07-31,10805.142857142857,256.0284516129032,2.08,2.5485714285714285,2.18,3.603225806451613
2019-08-01,10014.714285714286,256.036,2.08,2.545714285714286,2.18,3.6
2019-08-02,9224.285714285714,256.04870967741937,2.08,2.5428571428571427,2.18,3.596774193548387
2019-08-03,8433.857142857143,256.06141935483873,2.08,2.54,2.18,3.5935483870967744
2019-08-04,7643.428571428572,256.07412903225804,2.08,2.532857142857143,2.18,3.5903225806451613
2019-08-05,6853.0,256.0868387096774,2.08,2.525714285714286,2.18,3.5870967741935487
2019-08-06,6814.142857142857,256.0995483870968,2.08,2.5185714285714287,2.18,3.583870967741936
2019-08-07,6775.285714285715,256.11225806451614,2.08,2.511428571428572,2.18,3.5806451612903225
2019-08-08,6736.428571428572,256.1249677419355,2.08,2.5042857142857144,2.18,3.57741935483871
2019-08-09,6697.571428571428,256.1376774193548,2.08,2.4971428571428573,2.18,3.574193548387097
2019-08-10,6658.714285714285,256.1503870967742,2.08,2.49,2.18,3.570967741935484
2019-08-11,6619.857142857143,256.16309677419355,2.08,2.49,2.18,3.567741935483871
2019-08-12,6581.0,256.1758064516129,2.08,2.49,2.18,3.564516129032258
2019-08-13,7144.285714285715,256.1885161290323,2.08,2.49,2.18,3.5612903225806454
2019-08-14,7707.571428571428,256.2012258064516,2.08,2.49,2.18,3.5580645161290323
2019-08-15,8270.857142857143,256.21393548387096,2.08,2.49,2.18,3.554838709677419
2019-08-16,8834.142857142857,256.2266451612903,2.08,2.49,2.18,3.5516129032258066
2019-08-17,9397.428571428572,256.2393548387097,2.08,2.49,2.18,3.548387096774193
2019-08-18,9960.714285714286,256.25206451612905,2.08,2.492857142857143,2.18,3.545161290322581
2019-08-19,10524.0,256.2647741935484,2.08,2.495714285714286,2.18,3.541935483870968
2019-08-20,12293.0,256.2774838709677,2.08,2.4985714285714287,2.18,3.5387096774193547
2019-08-21,14062.0,256.2901935483871,2.08,2.501428571428572,2.18,3.535483870967742
2019-08-22,15831.0,256.30290322580646,2.08,2.504285714285714,2.18,3.532258064516129
2019-08-23,17600.0,256.3156129032258,2.08,2.507142857142857,2.18,3.5290322580645164
2019-08-24,19369.0,256.3283225806452,2.08,2.51,2.18,3.5258064516129037
2019-08-25,21138.0,256.3410322580645,2.08,2.5085714285714285,2.18,3.52258064516129
2019-08-26,22907.0,256.35374193548387,2.08,2.507142857142857,2.18,3.5193548387096776
2019-08-27,20154.42857142857,256.36645161290323,2.08,2.505714285714286,2.18,3.5161290322580645
2019-08-28,17401.857142857145,256.3791612903226,2.08,2.504285714285714,2.18,3.5129032258064514
2019-08-29,14649.285714285714,256.391870967742,2.08,2.5028571428571427,2.18,3.509677419354839
2019-08-30,11896.714285714286,256.4045806451613,2.08,2.501428571428572,2.18,3.5064516129032257
2019-08-31,9144.14285714286,256.41729032258064,2.08,2.5,2.18,3.503225806451613
2019-09-01,6391.571428571428,256.43,2.08,2.5,2.18,3.5
2019-09-02,3639.0,256.45416666666665,2.08,2.5,2.18,3.5033333333333334
2019-09-03,4026.285714285714,256.4783333333333,2.08,2.5,2.18,3.506666666666667
2019-09-04,4413.571428571428,256.5025,2.08,2.5,2.18,3.51
2019-09-05,4800.857142857143,256.52666666666664,2.08,2.5,2.18,3.513333333333333
2019-09-06,5188.142857142857,256.55083333333334,2.08,2.5,2.18,3.5166666666666666
2019-09-07,5575.428571428572,256.575,2.08,2.5,2.18,3.52
2019-09-08,5962.714285714286,256.5991666666667,2.08,2.5042857142857144,2.18,3.523333333333333
2019-09-09,6350.0,256.62333333333333,2.08,2.5085714285714285,2.18,3.526666666666667
2019-09-10,6506.428571428572,256.6475,2.08,2.512857142857143,2.18,3.53
2019-09-11,6662.857142857143,256.6716666666667,2.08,2.517142857142857,2.18,3.533333333333333
2019-09-12,6819.285714285714,256.6958333333333,2.08,2.521428571428572,2.18,3.536666666666666
2019-09-13,6975.714285714285,256.72,2.08,2.5257142857142854,2.18,3.54
2019-09-14,7132.142857142857,256.7441666666667,2.08,2.53,2.18,3.543333333333333
2019-09-15,7288.571428571428,256.7683333333333,2.08,2.55,2.18,3.546666666666667
2019-09-16,7445.0,256.7925,2.08,2.57,2.18,3.55
2019-09-17,8617.42857142857,256.81666666666666,2.08,2.59,2.18,3.553333333333333
2019-09-18,9789.857142857143,256.8408333333333,2.08,2.61,2.18,3.556666666666666
2019-09-19,10962.285714285714,256.865,2.08,2.63,2.18,3.56
2019-09-20,12134.714285714286,256.88916666666665,2.08,2.65,2.18,3.563333333333333
2019-09-21,13307.142857142857,256.9133333333333,2.08,2.67,2.18,3.566666666666667
2019-09-22,14479.571428571428,256.9375,2.08,2.6871428571428573,2.18,3.5700000000000003
2019-09-23,15652.0,256.96166666666664,2.08,2.704285714285714,2.18,3.5733333333333333
2019-09-24,15065.285714285714,256.9858333333333,2.08,2.7214285714285715,2.18,3.5766666666666667
2019-09-25,14478.57142857143,257.01,2.08,2.7385714285714284,2.18,3.58
2019-09-26,13891.857142857143,257.03416666666664,2.08,2.755714285714286,2.18,3.583333333333333
2019-09-27,13305.142857142857,257.05833333333334,2.08,2.7728571428571427,2.18,3.586666666666667
2019-09-28,12718.428571428572,257.0825,2.08,2.79,2.18,3.59
2019-09-29,12131.714285714286,257.1066666666666,2.08,2.762857142857143,2.18,3.5933333333333333
2019-09-30,11545.0,257.1308333333333,2.08,2.7357142857142858,2.18,3.5966666666666667
2019-10-01,10647.42857142857,257.155,2.08,2.7085714285714286,2.18,3.6
2019-10-02,9749.857142857143,257.17835483870965,2.08,2.6814285714285715,2.18,3.6
2019-10-03,8852.285714285714,257.20170967741933,2.08,2.6542857142857144,2.18,3.6
2019-10-04,7954.714285714286,257.225064516129,2.08,2.627142857142857,2.18,3.6
2019-10-05,7057.142857142857,257.2484193548387,2.08,2.6,2.18,3.6
2019-10-06,6159.571428571428,257.2717741935484,2.08,2.61,2.18,3.6
2019-10-07,5262.0,257.29512903225805,2.08,2.62,2.18,3.6
2019-10-08,6182.428571428572,257.3184838709677,2.08,2.63,2.18,3.6
2019-10-09,7102.857142857143,257.3418387096774,2.08,2.64,2.18,3.6
2019-10-10,8023.285714285714,257.3651935483871,2.08,2.65,2.18,3.6
2019-10-11,8943.714285714286,257.3885483870968,2.08,2.66,2.18,3.6
2019-10-12,9864.142857142857,257.41190322580644,2.08,2.67,2.18,3.6
2019-10-13,10784.571428571428,257.4352580645161,2.08,2.6714285714285717,2.18,3.6
2019-10-14,11705.0,257.4586129032258,2.08,2.672857142857143,2.18,3.6
2019-10-15,12021.57142857143,257.4819677419355,2.08,2.6742857142857144,2.18,3.6
2019-10-16,12338.142857142857,257.5053225806452,2.08,2.6757142857142857,2.18,3.6
2019-10-17,12654.714285714286,257.52867741935484,2.08,2.677142857142857,2.18,3.6
2019-10-18,12971.285714285714,257.5520322580645,2.08,2.678571428571429,2.18,3.6
2019-10-19,13287.857142857143,257.5753870967742,2.08,2.68,2.18,3.6
2019-10-20,13604.42857142857,257.5987419354839,2.08,2.6671428571428573,2.18,3.6
2019-10-21,13921.0,257.62209677419355,2.08,2.6542857142857144,2.18,3.6
2019-10-22,14281.142857142857,257.64545161290323,2.08,2.6414285714285715,2.18,3.6
2019-10-23,14641.285714285714,257.6688064516129,2.08,2.628571428571429,2.18,3.6
2019-10-24,15001.428571428572,257.6921612903226,2.08,2.6157142857142857,2.18,3.6
2019-10-25,15361.57142857143,257.71551612903227,2.08,2.6028571428571428,2.18,3.6
2019-10-26,15721.714285714286,257.73887096774195,2.08,2.59,2.18,3.6
2019-10-27,16081.857142857143,257.7622258064516,2.08,2.5857142857142854,2.18,3.6
2019-10-28,16442.0,257.7855806451613,2.08,2.5814285714285714,2.18,3.6
2019-10-29,14711.714285714286,257.808935483871,2.08,2.577142857142857,2.18,3.6
2019-10-30,12981.428571428572,257.83229032258066,2.08,2.572857142857143,2.18,3.6
2019-10-31,11251.142857142857,257.85564516129034,2.08,2.5685714285714285,2.18,3.6
2019-11-01,9520.857142857143,257.879,2.08,2.5642857142857145,2.18,3.6
2019-11-02,7790.571428571429,257.90403333333336,2.08,2.56,2.18,3.6
2019-11-03,6060.285714285714,257.9290666666667,2.08,2.5614285714285714,2.18,3.6
2019-11-04,4330.0,257.95410000000004,2.08,2.5628571428571427,2.18,3.6
2019-11-05,4711.428571428572,257.9791333333333,2.08,2.564285714285714,2.18,3.6
2019-11-06,5092.857142857143,258.00416666666666,2.08,2.565714285714286,2.18,3.6
2019-11-07,5474.285714285714,258.0292,2.08,2.567142857142857,2.18,3.6
2019-11-08,5855.714285714286,258.05423333333334,2.08,2.5685714285714285,2.18,3.6
2019-11-09,6237.142857142857,258.0792666666667,2.08,2.57,2.18,3.6
2019-11-10,6618.571428571428,258.1043,2.08,2.5885714285714285,2.18,3.6
2019-11-11,7000.0,258.12933333333336,2.08,2.607142857142857,2.18,3.6
2019-11-12,7680.571428571428,258.1543666666667,2.08,2.625714285714286,2.18,3.6
2019-11-13,8361.142857142857,258.1794,2.08,2.644285714285714,2.18,3.6
2019-11-14,9041.714285714286,258.2044333333333,2.08,2.662857142857143,2.18,3.6
2019-11-15,9722.285714285714,258.22946666666667,2.08,2.6814285714285715,2.18,3.6
2019-11-16,10402.857142857143,258.2545,2.08,2.7,2.18,3.6
2019-11-17,11083.428571428572,258.27953333333335,2.08,2.6942857142857144,2.18,3.6
2019-11-18,11764.0,258.3045666666667,2.08,2.6885714285714286,2.18,3.6
2019-11-19,13614.57142857143,258.3296,2.08,2.682857142857143,2.18,3.6
2019-11-20,15465.142857142857,258.3546333333333,2.08,2.677142857142857,2.18,3.6
2019-11-21,17315.714285714286,258.37966666666665,2.08,2.671428571428572,2.18,3.6
2019-11-22,19166.285714285717,258.4047,2.08,2.665714285714286,2.18,3.6
2019-11-23,21016.857142857145,258.42973333333333,2.08,2.66,2.18,3.6
2019-11-24,22867.42857142857,258.45476666666667,2.08,2.66,2.18,3.6
2019-11-25,24718.0,258.4798,2.08,2.66,2.18,3.6
2019-11-26,21846.85714285714,258.5048333333333,2.08,2.66,2.18,3.6
2019-11-27,18975.714285714286,258.5298666666667,2.08,2.66,2.18,3.6
2019-11-28,16104.571428571428,258.5549,2.08,2.66,2.18,3.6
2019-11-29,13233.42857142857,258.5799333333333,2.08,2.66,2.18,3.6
2019-11-30,10362.285714285714,258.60496666666666,2.08,2.66,2.18,3.6
2019-12-01,7491.142857142855,258.63,2.08,2.657142857142857,2.18,3.6
2019-12-02,4620.0,258.6460322580645,2.08,2.6542857142857144,2.18,3.6
2019-12-03,5084.714285714285,258.662064516129,2.08,2.651428571428572,2.18,3.6
2019-12-04,5549.428571428572,258.67809677419353,2.08,2.648571428571429,2.18,3.6
2019-12-05,6014.142857142857,258.69412903225805,2.08,2.645714285714286,2.18,3.6
2019-12-06,6478.857142857143,258.71016129032256,2.08,2.642857142857143,2.18,3.6
2019-12-07,6943.571428571428,258.7261935483871,2.08,2.64,2.18,3.6
2019-12-08,7408.285714285714,258.7422258064516,2.08,2.64,2.18,3.6
2019-12-09,7873.0,258.75825806451616,2.08,2.64,2.18,3.6
2019-12-10,8604.0,258.77429032258067,2.08,2.64,2.18,3.6
2019-12-11,9335.0,258.7903225806452,2.08,2.64,2.18,3.6
2019-12-12,10066.0,258.8063548387097,2.08,2.64,2.18,3.6
2019-12-13,10797.0,258.8223870967742,2.08,2.64,2.18,3.6
2019-12-14,11528.0,258.8384193548387,2.08,2.64,2.18,3.6
2019-12-15,12259.0,258.85445161290323,2.08,2.631428571428572,2.18,3.6
2019-12-16,12990.0,258.87048387096775,2.08,2.6228571428571428,2.18,3.6
2019-12-17,13053.714285714286,258.88651612903226,2.08,2.6142857142857143,2.18,3.6
2019-12-18,13117.42857142857,258.9025483870968,2.08,2.605714285714286,2.18,3.6
2019-12-19,13181.142857142857,258.9185806451613,2.08,2.5971428571428574,2.18,3.6
2019-12-20,13244.857142857143,258.9346129032258,2.08,2.5885714285714285,2.18,3.6
2019-12-21,13308.57142857143,258.9506451612903,2.08,2.58,2.18,3.6
2019-12-22,13372.285714285714,258.9666774193548,2.08,2.587142857142857,2.18,3.6
2019-12-23,13436.0,258.98270967741934,2.08,2.5942857142857143,2.18,3.6
2019-12-24,13520.857142857143,258.99874193548385,2.08,2.6014285714285714,2.18,3.6
2019-12-25,13605.714285714286,259.0147741935484,2.08,2.6085714285714285,2.18,3.6
2019-12-26,13690.57142857143,259.03080645161293,2.08,2.6157142857142857,2.18,3.6
2019-12-27,13775.42857142857,259.04683870967744,2.08,2.6228571428571428,2.18,3.6
2019-12-28,13860.285714285714,259.062870967742,2.08,2.63,2.18,3.6
2019-12-29,13945.142857142857,259.07890322580647,2.08,2.6328571428571426,2.18,3.6
2019-12-30,14030.0,259.094935483871,2.08,2.6357142857142857,2.18,3.6
2019-12-31,12702.0,259.1109677419355,2.08,2.6385714285714283,2.18,3.6
2020-01-01,11374.0,259.127,2.08,2.6414285714285715,2.18,3.6
2020-01-02,10046.0,259.1309677419355,2.08,2.644285714285714,2.18,3.596774193548387
2020-01-03,8718.0,259.134935483871,2.08,2.647142857142857,2.18,3.5935483870967744
2020-01-04,7390.0,259.1389032258065,2.08,2.65,2.18,3.5903225806451613
2020-01-05,6062.0,259.14287096774194,2.08,2.645714285714285,2.18,3.5870967741935487
2020-01-06,4734.0,259.1468387096774,2.08,2.6414285714285715,2.18,3.583870967741936
2020-01-07,5562.428571428572,259.15080645161294,2.08,2.637142857142857,2.18,3.5806451612903225
2020-01-08,6390.857142857143,259.1547741935484,2.08,2.632857142857143,2.18,3.57741935483871
2020-01-09,7219.285714285714,259.1587419354839,2.08,2.628571428571429,2.18,3.574193548387097
2020-01-10,8047.714285714286,259.16270967741934,2.08,2.6242857142857146,2.18,3.570967741935484
2020-01-11,8876.142857142857,259.16667741935487,2.08,2.62,2.18,3.567741935483871
2020-01-12,9704.571428571428,259.17064516129034,2.08,2.607142857142857,2.18,3.564516129032258
2020-01-13,10533.0,259.1746129032258,2.08,2.5942857142857143,2.18,3.5612903225806454
2020-01-14,11020.57142857143,259.1785806451613,2.08,2.5814285714285714,2.18,3.5580645161290323
2020-01-15,11508.142857142857,259.1825483870968,2.08,2.5685714285714285,2.18,3.554838709677419
2020-01-16,11995.714285714286,259.18651612903227,2.08,2.5557142857142856,2.18,3.5516129032258066
2020-01-17,12483.285714285714,259.19048387096774,2.08,2.5428571428571427,2.18,3.548387096774193
2020-01-18,12970.857142857143,259.1944516129032,2.08,2.53,2.18,3.545161290322581
2020-01-19,13458.428571428572,259.19841935483873,2.08,2.524285714285714,2.18,3.541935483870968
2020-01-20,13946.0,259.2023870967742,2.08,2.5185714285714287,2.18,3.5387096774193547
2020-01-21,13737.714285714286,259.2063548387097,2.08,2.512857142857143,2.18,3.535483870967742
2020-01-22,13529.42857142857,259.21032258064514,2.08,2.507142857142857,2.18,3.532258064516129
2020-01-23,13321.142857142857,259.21429032258067,2.08,2.501428571428572,2.18,3.5290322580645164
2020-01-24,13112.857142857143,259.21825806451614,2.08,2.495714285714286,2.18,3.5258064516129037
2020-01-25,12904.57142857143,259.2222258064516,2.08,2.49,2.18,3.52258064516129
2020-01-26,12696.285714285714,259.2261935483871,2.08,2.4785714285714286,2.18,3.5193548387096776
2020-01-27,12488.0,259.2301612903226,2.08,2.467142857142857,2.18,3.5161290322580645
2020-01-28,11218.285714285714,259.23412903225807,2.08,2.455714285714286,2.18,3.5129032258064514
2020-01-29,9948.571428571428,259.23809677419354,2.08,2.4442857142857144,2.18,3.509677419354839
2020-01-30,8678.857142857143,259.242064516129,2.08,2.432857142857143,2.18,3.5064516129032257
2020-01-31,7409.142857142857,259.24603225806453,2.08,2.421428571428572,2.18,3.503225806451613
2020-02-01,6139.428571428571,259.25,2.08,2.41,2.18,3.5
2020-02-02,4869.714285714285,259.20951724137933,2.0742857142857143,2.4,2.165714285714286,3.5310344827586206
2020-02-03,3600.0,259.1690344827586,2.0685714285714285,2.39,2.151428571428572,3.5620689655172413
2020-02-04,4048.142857142857,259.12855172413794,2.0628571428571427,2.38,2.137142857142857,3.593103448275862
2020-02-05,4496.285714285715,259.08806896551727,2.0571428571428574,2.37,2.1228571428571428,3.624137931034483
2020-02-06,4944.428571428572,259.04758620689654,2.051428571428572,2.36,2.1085714285714285,3.655172413793104
2020-02-07,5392.571428571428,259.00710344827587,2.045714285714286,2.35,2.0942857142857143,3.686206896551724
2020-02-08,5840.714285714286,258.9666206896552,2.04,2.34,2.08,3.717241379310345
2020-02-09,6288.857142857143,258.9261379310345,2.0428571428571427,2.3428571428571425,2.0885714285714285,3.7482758620689656
2020-02-10,6737.0,258.8856551724138,2.045714285714286,2.3457142857142856,2.0971428571428574,3.779310344827586
2020-02-11,7166.571428571428,258.84517241379314,2.0485714285714285,2.3485714285714283,2.105714285714286,3.810344827586207
2020-02-12,7596.142857142857,258.8046896551724,2.051428571428572,2.3514285714285714,2.1142857142857143,3.841379310344828
2020-02-13,8025.714285714286,258.76420689655174,2.0542857142857143,2.354285714285714,2.1228571428571428,3.872413793103449
2020-02-14,8455.285714285714,258.7237241379311,2.0571428571428574,2.357142857142857,2.131428571428572,3.903448275862069
2020-02-15,8884.857142857143,258.68324137931035,2.06,2.36,2.14,3.93448275862069
2020-02-16,9314.428571428572,258.6427586206897,2.0628571428571427,2.3628571428571425,2.14,3.9655172413793114
2020-02-17,9744.0,258.6022758620689,2.065714285714286,2.3657142857142857,2.14,3.996551724137931
2020-02-18,11146.0,258.5617931034483,2.0685714285714285,2.3685714285714283,2.14,4.027586206896552
2020-02-19,12548.0,258.5213103448276,2.071428571428572,2.3714285714285714,2.14,4.058620689655172
2020-02-20,13950.0,258.4808275862069,2.0742857142857143,2.374285714285714,2.14,4.089655172413793
2020-02-21,15352.0,258.4403448275862,2.0771428571428574,2.377142857142857,2.14,4.120689655172414
2020-02-22,16754.0,258.39986206896555,2.08,2.38,2.14,4.151724137931035
2020-02-23,18156.0,258.3593793103448,2.08,2.3828571428571426,2.138571428571429,4.182758620689656
2020-02-24,19558.0,258.3188965517241,2.08,2.3857142857142857,2.137142857142857,4.2137931034482765
2020-02-25,17364.714285714286,258.2784137931035,2.08,2.3885714285714283,2.1357142857142857,4.244827586206897
2020-02-26,15171.428571428572,258.2379310344828,2.08,2.3914285714285715,2.1342857142857143,4.275862068965518
2020-02-27,12978.142857142857,258.1974482758621,2.08,2.394285714285714,2.132857142857143,4.306896551724138
2020-02-28,10784.857142857143,258.1569655172414,2.08,2.397142857142857,2.1314285714285712,4.337931034482759
2020-02-29,8591.57142857143,258.1164827586207,2.08,2.4,2.13,4.36896551724138
2020-03-01,6398.285714285714,258.076,2.052857142857143,2.37,2.105714285714285,4.4
2020-03-02,4205.0,258.01006451612903,2.025714285714286,2.34,2.0814285714285714,4.735483870967743
2020-03-03,4992.714285714285,257.9441290322581,1.9985714285714289,2.31,2.057142857142857,5.070967741935484
2020-03-04,5780.428571428572,257.8781935483871,1.9714285714285715,2.28,2.032857142857143,5.4064516129032265
2020-03-05,6568.142857142857,257.81225806451613,1.9442857142857144,2.25,2.0085714285714285,5.741935483870968
2020-03-06,7355.857142857143,257.7463225806452,1.917142857142857,2.22,1.9842857142857144,6.07741935483871
2020-03-07,8143.571428571428,257.6803870967742,1.89,2.19,1.96,6.412903225806453
2020-03-08,8931.285714285714,257.6144516129032,1.88,2.177142857142857,1.947142857142857,6.748387096774194
2020-03-09,9719.0,257.5485161290323,1.87,2.164285714285714,1.9342857142857144,7.083870967741936
2020-03-10,9285.285714285714,257.4825806451613,1.86,2.1514285714285712,1.9214285714285717,7.419354838709678
2020-03-11,8851.57142857143,257.4166451612903,1.85,2.138571428571429,1.9085714285714288,7.75483870967742
2020-03-12,8417.857142857143,257.3507096774194,1.84,2.125714285714286,1.8957142857142857,8.09032258064516
2020-03-13,7984.142857142857,257.2847741935484,1.83,2.112857142857143,1.882857142857143,8.425806451612903
2020-03-14,7550.428571428572,257.2188387096774,1.82,2.1,1.87,8.761290322580646
2020-03-15,7116.714285714286,257.1529032258065,1.7657142857142858,2.0485714285714285,1.852857142857143,9.096774193548388
